gmap_id,name,address,estado,ciudad,latitude,longitude,avg_rating,recommendations,rec_name,rec_address,rec_estado,rec_ciudad,rec_latitude,rec_longitude,rec_avg_rating
0x89c2f608a81656b5:0x7a1063abbc600c2,Domino's Pizza,"Domino's Pizza, 153 E 116th St, New York, NY 10029, United States",PA,Morrisville,40.7986495,-73.9411238,3.2,0x89c2584d918a25c5:0xbe1efdada753f964,Happy Family Restaurant 新上海,"Happy Family Restaurant 新上海, 500 W 43rd St, New York, NY 10036",PA,Morrisville,40.7600045,-73.9954211,3.2
0x89c2584d918a25c5:0xbe1efdada753f964,Happy Family Restaurant 新上海,"Happy Family Restaurant 新上海, 500 W 43rd St, New York, NY 10036",PA,Morrisville,40.7600045,-73.9954211,3.2,0x89c2584d918a25c5:0xbe1efdada753f964,Happy Family Restaurant 新上海,"Happy Family Restaurant 新上海, 500 W 43rd St, New York, NY 10036",PA,Morrisville,40.7600045,-73.9954211,3.2
0x809adfe7852fbf27:0x4c7c2790052027a5,New York Pizza,"New York Pizza, 7829 Sunrise Blvd, Citrus Heights, CA 95610",CA,Truckee,38.7085213,-121.2724774,3.2,0x89c2598219f59375:0x45679d271adaec43,Ariel's Latin Bistro,"Ariel's Latin Bistro, 293 E Houston St, New York, NY 10002",PA,Morrisville,40.7213466,-73.9840686,3.2
0x89c2598219f59375:0x45679d271adaec43,Ariel's Latin Bistro,"Ariel's Latin Bistro, 293 E Houston St, New York, NY 10002",PA,Morrisville,40.7213466,-73.9840686,3.2,0x89c259a7b62f791b:0xd56b1f2e91785624,Pranna,"Pranna, 79 Madison Ave, New York, NY 10016",PA,Morrisville,40.7442036,-73.9853586,3.2
0x89c259a7b62f791b:0xd56b1f2e91785624,Pranna,"Pranna, 79 Madison Ave, New York, NY 10016",PA,Morrisville,40.7442036,-73.9853586,3.2,0x89c259a7b62f791b:0xd56b1f2e91785624,Pranna,"Pranna, 79 Madison Ave, New York, NY 10016",PA,Morrisville,40.7442036,-73.9853586,3.2
0x89c258541b904dbb:0x8fe6de46ba0c386c,Subway,"Subway, 765 8th Ave, New York, NY 10036",PA,Morrisville,40.760379,-73.987905,3.2,0x89c2f66334ce3967:0xfb7ecc2d62461372,Kim Tong,"Kim Tong, 4645, 1722 Amsterdam Ave # 145, New York, NY 10031",PA,Morrisville,40.8255243,-73.94765,3.2
0x89c2f66334ce3967:0xfb7ecc2d62461372,Kim Tong,"Kim Tong, 4645, 1722 Amsterdam Ave # 145, New York, NY 10031",PA,Morrisville,40.8255243,-73.94765,3.2,0x89c259b27d40b873:0x2e24630147edd2b6,Burgers & Cupcakes,"Burgers & Cupcakes, 458 9th Ave, New York, NY 10018",PA,Morrisville,40.7542951,-73.9953421,3.2
0x89c259b27d40b873:0x2e24630147edd2b6,Burgers & Cupcakes,"Burgers & Cupcakes, 458 9th Ave, New York, NY 10018",PA,Morrisville,40.7542951,-73.9953421,3.2,0x89c2599eb788723f:0x95ad8fc1f5fc489b,Blue 9 Burger,"Blue 9 Burger, 92 3rd Ave, New York, NY 10003",PA,Morrisville,40.7322563,-73.98814829999999,3.2
0x89c2599eb788723f:0x95ad8fc1f5fc489b,Blue 9 Burger,"Blue 9 Burger, 92 3rd Ave, New York, NY 10003",PA,Morrisville,40.7322563,-73.98814829999999,3.2,0x89c25987370582bf:0xb9695871e4102f7,Chloe 81,"Chloe 81, 81 Ludlow St, New York, NY 10002",PA,Morrisville,40.7180543,-73.9895095,3.2
0x89c25987370582bf:0xb9695871e4102f7,Chloe 81,"Chloe 81, 81 Ludlow St, New York, NY 10002",PA,Morrisville,40.7180543,-73.9895095,3.2,0x89c259a32d69a903:0x8cb274e4a994c009,Cafe Beyond,"Cafe Beyond, 620 6th Ave, New York, NY 10011",PA,Morrisville,40.7400601,-73.9945931,3.2
0x89c259a32d69a903:0x8cb274e4a994c009,Cafe Beyond,"Cafe Beyond, 620 6th Ave, New York, NY 10011",PA,Morrisville,40.7400601,-73.9945931,3.2,0x89c25a2643065c91:0x802c466700178348,Lunch Box Buffet,"Lunch Box Buffet, 15 Division St # 1, New York, NY 10002",PA,Morrisville,40.7139274,-73.99670449999999,3.2
0x89c25a2643065c91:0x802c466700178348,Lunch Box Buffet,"Lunch Box Buffet, 15 Division St # 1, New York, NY 10002",PA,Morrisville,40.7139274,-73.99670449999999,3.2,0x89c25a2643065c91:0x802c466700178348,Lunch Box Buffet,"Lunch Box Buffet, 15 Division St # 1, New York, NY 10002",PA,Morrisville,40.7139274,-73.99670449999999,3.2
0x89c259ae5c2b49df:0x86a4313e88ecdc1e,The Little Beet,"The Little Beet, 2 Pennsylvania Plaza, New York, NY 10121",PA,Morrisville,40.7500719,-73.9922026,3.2,0x89c259ae5c2b49df:0x86a4313e88ecdc1e,The Little Beet,"The Little Beet, 2 Pennsylvania Plaza, New York, NY 10121",PA,Morrisville,40.7500719,-73.9922026,3.2
0x89c258830fca4f9b:0xae3dbb45274dd674,Spice,"Spice, 610 Amsterdam Ave, New York, NY 10024",PA,Morrisville,40.7900285,-73.9735898,3.2,0x89c25a1ed3ba4649:0x9559d3bf80abec57,Corner Gourmet,"Corner Gourmet, 66 W Broadway F, New York, NY 10007",PA,Morrisville,40.7145642,-74.010194,3.2
0x89c25a1ed3ba4649:0x9559d3bf80abec57,Corner Gourmet,"Corner Gourmet, 66 W Broadway F, New York, NY 10007",PA,Morrisville,40.7145642,-74.010194,3.2,0x89c259a1e8fc288d:0xbdcb6d04f9105222,Zen Palate,"Zen Palate, 115 E 18th St, New York, NY 10003",PA,Morrisville,40.7368778,-73.98764,3.2
0x89c259a1e8fc288d:0xbdcb6d04f9105222,Zen Palate,"Zen Palate, 115 E 18th St, New York, NY 10003",PA,Morrisville,40.7368778,-73.98764,3.2,0x89c258e3a5f149b1:0xbaa0104a1723f140,Deli Pizza,"Deli Pizza, 979 2nd Ave, New York, NY 10022",PA,Morrisville,40.7560579,-73.9678792,3.2
0x89c258e3a5f149b1:0xbaa0104a1723f140,Deli Pizza,"Deli Pizza, 979 2nd Ave, New York, NY 10022",PA,Morrisville,40.7560579,-73.9678792,3.2,0x89c2585599eceb35:0xfc622ec156df59c0,TGI Fridays,"TGI Fridays, 147 W 46th St, New York, NY 10036, United States",PA,Morrisville,40.75845,-73.98405799999999,3.1
0x89c2585599eceb35:0xfc622ec156df59c0,TGI Fridays,"TGI Fridays, 147 W 46th St, New York, NY 10036, United States",PA,Morrisville,40.75845,-73.98405799999999,3.1,0x89c2f603f66cdeb5:0x580e1a606e1b35a2,Domino's Pizza,"Domino's Pizza, 1993 3rd Ave, New York, NY 10029",PA,Morrisville,40.7937539,-73.9427868,3.1
0x89c2f603f66cdeb5:0x580e1a606e1b35a2,Domino's Pizza,"Domino's Pizza, 1993 3rd Ave, New York, NY 10029",PA,Morrisville,40.7937539,-73.9427868,3.1,0x89c259847523b2b5:0xcad116f09b877dcc,Domino's Pizza,"Domino's Pizza, 196 Stanton St, New York, NY 10002",PA,Morrisville,40.7199848,-73.9830621,3.1
0x89c259847523b2b5:0xcad116f09b877dcc,Domino's Pizza,"Domino's Pizza, 196 Stanton St, New York, NY 10002",PA,Morrisville,40.7199848,-73.9830621,3.1,0x89c25a1b073fffff:0xd5d42ca48ed98e81,Fuku at Brookfield Place,"Fuku at Brookfield Place, 225 Liberty St, New York, NY 10281",PA,Morrisville,40.7122161,-74.0153972,3.1
0x89c25a1b073fffff:0xd5d42ca48ed98e81,Fuku at Brookfield Place,"Fuku at Brookfield Place, 225 Liberty St, New York, NY 10281",PA,Morrisville,40.7122161,-74.0153972,3.1,0x89c25a1b073fffff:0xd5d42ca48ed98e81,Fuku at Brookfield Place,"Fuku at Brookfield Place, 225 Liberty St, New York, NY 10281",PA,Morrisville,40.7122161,-74.0153972,3.1
0x89c2f6277d12ac13:0x5f167d83bed3892d,Subway,"Subway, 731 Columbus Ave, New York, NY 10025",PA,Morrisville,40.7924227,-73.9675492,3.1,0x89c2f6277d12ac13:0x5f167d83bed3892d,Subway,"Subway, 731 Columbus Ave, New York, NY 10025",PA,Morrisville,40.7924227,-73.9675492,3.1
0x89c2f3f6fcc0db9f:0xa58658269e33054a,Pizza Haven,"Pizza Haven, 4942 Broadway, New York, NY 10034",PA,Morrisville,40.8676581,-73.9208512,3.1,0x89c259921f1c7c0b:0xc580f28ae0a5e7f0,1849,"1849, 183 Bleecker St, New York, NY 10012",PA,Morrisville,40.7291748,-74.000823,3.1
0x89c259921f1c7c0b:0xc580f28ae0a5e7f0,1849,"1849, 183 Bleecker St, New York, NY 10012",PA,Morrisville,40.7291748,-74.000823,3.1,0x89c259ae5a3ea889:0xb1ad8d4fd8f48534,Nathan's Famous,"Nathan's Famous, 2 Pennsylvania Plaza, New York, NY 10121",PA,Morrisville,40.7499718,-73.99216799999999,3.1
0x89c259ae5a3ea889:0xb1ad8d4fd8f48534,Nathan's Famous,"Nathan's Famous, 2 Pennsylvania Plaza, New York, NY 10121",PA,Morrisville,40.7499718,-73.99216799999999,3.1,0x89c25ab5fb3e988f:0x7aa5d9813848a085,The Juice Shop,"The Juice Shop, 688 6th Ave, New York, NY 10010",PA,Morrisville,40.7419938,-73.993223,3.1
0x89c25ab5fb3e988f:0x7aa5d9813848a085,The Juice Shop,"The Juice Shop, 688 6th Ave, New York, NY 10010",PA,Morrisville,40.7419938,-73.993223,3.1,0x89c258537d1c5d4b:0x3b0891c5a48033fb,Gourmet New York,"Gourmet New York, 287 W 43rd St, New York, NY 10036",PA,Morrisville,40.7579116,-73.9890465,3.1
0x89c258537d1c5d4b:0x3b0891c5a48033fb,Gourmet New York,"Gourmet New York, 287 W 43rd St, New York, NY 10036",PA,Morrisville,40.7579116,-73.9890465,3.1,0x89c258c041bfca09:0x2c2eaa45eb6f7ae8,Six Happiness,"Six Happiness, 1413 2nd Ave, New York, NY 10021",PA,Morrisville,40.770006,-73.957821,3.1
0x89c258c041bfca09:0x2c2eaa45eb6f7ae8,Six Happiness,"Six Happiness, 1413 2nd Ave, New York, NY 10021",PA,Morrisville,40.770006,-73.957821,3.1,0x89c258f7dee63665:0x53cab1c5e6117b6f,Starbucks,"Starbucks, 250 W 57th St, New York, NY 10107",PA,Morrisville,40.76635,-73.9829,3.1
0x89c258f7dee63665:0x53cab1c5e6117b6f,Starbucks,"Starbucks, 250 W 57th St, New York, NY 10107",PA,Morrisville,40.76635,-73.9829,3.1,0x89c2f602b3cd8c51:0x38d5cf4f5bfe2ed1,Great Wok Chinese,"Great Wok Chinese, 1631 Lexington Ave, New York, NY 10029",PA,Morrisville,40.7903305,-73.947419,3.1
0x89c2f602b3cd8c51:0x38d5cf4f5bfe2ed1,Great Wok Chinese,"Great Wok Chinese, 1631 Lexington Ave, New York, NY 10029",PA,Morrisville,40.7903305,-73.947419,3.1,0x89c259ba52f765b7:0x29bc07477bdaf8af,Chelsea Pizza 23,"Chelsea Pizza 23, 268 W 23rd St, New York, NY 10011",PA,Morrisville,40.745051,-73.998283,3.1
0x89c259ba52f765b7:0x29bc07477bdaf8af,Chelsea Pizza 23,"Chelsea Pizza 23, 268 W 23rd St, New York, NY 10011",PA,Morrisville,40.745051,-73.998283,3.1,0x89c2f604649ea1e7:0x164e860e5fe6dc6b,Dunkin' Donuts,"Dunkin' Donuts, 159 E 116th St, New York, NY 10029",PA,Morrisville,40.7985929,-73.94097599999999,3.1
0x89c2f604649ea1e7:0x164e860e5fe6dc6b,Dunkin' Donuts,"Dunkin' Donuts, 159 E 116th St, New York, NY 10029",PA,Morrisville,40.7985929,-73.94097599999999,3.1,0x89c259361b8ba16d:0xf3ef458a16ebf0a,Dunkin',"Dunkin', 815 10th Ave, New York, NY 10019",PA,Morrisville,40.76766,-73.989947,3.1
0x89c259361b8ba16d:0xf3ef458a16ebf0a,Dunkin',"Dunkin', 815 10th Ave, New York, NY 10019",PA,Morrisville,40.76766,-73.989947,3.1,0x89c259bb41f7ddff:0x1a0258e02574bef0,Chen's Express Kitchen,"Chen's Express Kitchen, 223 E 14th St, New York, NY 10003",PA,Morrisville,40.7330435,-73.9861742,3.1
0x89c259bb41f7ddff:0x1a0258e02574bef0,Chen's Express Kitchen,"Chen's Express Kitchen, 223 E 14th St, New York, NY 10003",PA,Morrisville,40.7330435,-73.9861742,3.1,0x89c2f6779fbdfae3:0x92d4fccf167d6725,Don Rico Pollo,"Don Rico Pollo, 588 Malcolm X Blvd, New York, NY 10037",PA,Morrisville,40.8168244,-73.9383804,3.1
0x89c2f6779fbdfae3:0x92d4fccf167d6725,Don Rico Pollo,"Don Rico Pollo, 588 Malcolm X Blvd, New York, NY 10037",PA,Morrisville,40.8168244,-73.9383804,3.1,0x89c2585b652b4f09:0x947568ca96c90ad6,Hudson Eatery,"Hudson Eatery, 601 W 57th St, New York, NY 10019",PA,Morrisville,40.7708506,-73.9917321,3.1
0x89c2585b652b4f09:0x947568ca96c90ad6,Hudson Eatery,"Hudson Eatery, 601 W 57th St, New York, NY 10019",PA,Morrisville,40.7708506,-73.9917321,3.1,0x89c2599479531785:0xf379e691790e5d8e,Karavas Pizza N Pita,"Karavas Pizza N Pita, 72 Christopher St, New York, NY 10014",PA,Morrisville,40.7334648,-74.0031819,3.1
0x89c2599479531785:0xf379e691790e5d8e,Karavas Pizza N Pita,"Karavas Pizza N Pita, 72 Christopher St, New York, NY 10014",PA,Morrisville,40.7334648,-74.0031819,3.1,0x89c258a65bb17bff:0x847db7ab8b75828c,Judy's,"Judy's, 1505 Lexington Ave, New York, NY 10029",PA,Morrisville,40.7866269,-73.9500944,3.0
0x89c258a65bb17bff:0x847db7ab8b75828c,Judy's,"Judy's, 1505 Lexington Ave, New York, NY 10029",PA,Morrisville,40.7866269,-73.9500944,3.0,0x89c2599dffe8ca1b:0xcf5bfb1b9c101bb,Papa John's Pizza,"Papa John's Pizza, 210 1st Avenue, New York, NY 10009",PA,Morrisville,40.7303581,-73.98298,3.0
0x89c2599dffe8ca1b:0xcf5bfb1b9c101bb,Papa John's Pizza,"Papa John's Pizza, 210 1st Avenue, New York, NY 10009",PA,Morrisville,40.7303581,-73.98298,3.0,0x89c259b390583a49:0x4cd01dab5eb15b8,McDonald's,"McDonald's, 427 10th Ave, New York, NY 10001",PA,Morrisville,40.7542865,-73.9997044,3.0
0x89c259b390583a49:0x4cd01dab5eb15b8,McDonald's,"McDonald's, 427 10th Ave, New York, NY 10001",PA,Morrisville,40.7542865,-73.9997044,3.0,0x89c259ade5f4dcd3:0x529585dc34d884ff,Quiznos,"Quiznos, 304 W 34th St, New York, NY 10001",PA,Morrisville,40.7521987,-73.9944649,3.0
0x89c259ade5f4dcd3:0x529585dc34d884ff,Quiznos,"Quiznos, 304 W 34th St, New York, NY 10001",PA,Morrisville,40.7521987,-73.9944649,3.0,0x89c259cb2d7e8c45:0x2d3518f1f16b50,"Somewhere Nowhere NYC - Lounge, Nightclub & Rooftop Pool","Somewhere Nowhere NYC - Lounge, Nightclub & Rooftop Pool, 112 W 25th St, New York, NY 10001",PA,Morrisville,40.7443203,-73.9926957,2.9
0x89c259cb2d7e8c45:0x2d3518f1f16b50,"Somewhere Nowhere NYC - Lounge, Nightclub & Rooftop Pool","Somewhere Nowhere NYC - Lounge, Nightclub & Rooftop Pool, 112 W 25th St, New York, NY 10001",PA,Morrisville,40.7443203,-73.9926957,2.9,0x89c259aaf25b5be3:0xfe90f3aac32d9041,Pax Wholesome Foods,"Pax Wholesome Foods, 80 W 40th St, New York, NY 10018",PA,Morrisville,40.7533694,-73.98496109999999,2.9
0x89c259aaf25b5be3:0xfe90f3aac32d9041,Pax Wholesome Foods,"Pax Wholesome Foods, 80 W 40th St, New York, NY 10018",PA,Morrisville,40.7533694,-73.98496109999999,2.9,0x89c259d03a0465e7:0x806d07d7a04bec8c,sweetgreen,"sweetgreen, 2 Park Ave, New York, NY 10016",PA,Morrisville,40.7463073,-73.98223589999999,2.9
0x89c259d03a0465e7:0x806d07d7a04bec8c,sweetgreen,"sweetgreen, 2 Park Ave, New York, NY 10016",PA,Morrisville,40.7463073,-73.98223589999999,2.9,0x89c25a1f6f2b3e83:0x7868dc59153fc739,Taco House,"Taco House, 178 Church St, New York, NY 10013",PA,Morrisville,40.7156789,-74.00757159999999,2.9
0x89c25a1f6f2b3e83:0x7868dc59153fc739,Taco House,"Taco House, 178 Church St, New York, NY 10013",PA,Morrisville,40.7156789,-74.00757159999999,2.9,0x89c25850d63eb9df:0x38c3e7795f900b2a,McDonald's,"McDonald's, 735 9th Ave, New York, NY 10019",PA,Morrisville,40.763422,-73.98933509999999,2.9
0x89c25850d63eb9df:0x38c3e7795f900b2a,McDonald's,"McDonald's, 735 9th Ave, New York, NY 10019",PA,Morrisville,40.763422,-73.98933509999999,2.9,0x89c25997e0716a7b:0xb15f4582f9b3f104,Subway,"Subway, 153 3rd Ave, New York, NY 10003",PA,Morrisville,40.73416,-73.9863525,2.9
0x89c25997e0716a7b:0xb15f4582f9b3f104,Subway,"Subway, 153 3rd Ave, New York, NY 10003",PA,Morrisville,40.73416,-73.9863525,2.9,0x89c25a1482305505:0x8d08fb167a114872,Sabi Sushi,"Sabi Sushi, 1 New York Plaza, 1 FDR Dr, New York, NY 10004",PA,Morrisville,40.7020482,-74.0122365,2.9
0x89c25a1482305505:0x8d08fb167a114872,Sabi Sushi,"Sabi Sushi, 1 New York Plaza, 1 FDR Dr, New York, NY 10004",PA,Morrisville,40.7020482,-74.0122365,2.9,0x89c25856204b6b89:0x67617ced9ab1ce81,Nanking Broadway,"Nanking Broadway, 1634 Broadway, New York, NY 10019",PA,Morrisville,40.7615227,-73.9837628,2.8
0x89c25856204b6b89:0x67617ced9ab1ce81,Nanking Broadway,"Nanking Broadway, 1634 Broadway, New York, NY 10019",PA,Morrisville,40.7615227,-73.9837628,2.8,0x89c258c3e40fffa1:0xf60e80ec3b8dd0f2,River East Gourmet Deli,"River East Gourmet Deli, 1320 York Ave #2, New York, NY 10021",PA,Morrisville,40.7656297,-73.9544306,2.8
0x89c258c3e40fffa1:0xf60e80ec3b8dd0f2,River East Gourmet Deli,"River East Gourmet Deli, 1320 York Ave #2, New York, NY 10021",PA,Morrisville,40.7656297,-73.9544306,2.8,0x89c259ac7facb707:0xb3c6cd387252fbcf,SUBWAY®Restaurants,"SUBWAY®Restaurants, 512 7th Ave, New York, NY 10018",PA,Morrisville,40.75343,-73.98906,2.8
0x89c259ac7facb707:0xb3c6cd387252fbcf,SUBWAY®Restaurants,"SUBWAY®Restaurants, 512 7th Ave, New York, NY 10018",PA,Morrisville,40.75343,-73.98906,2.8,0x89c259018f126451:0xde913fbcb5394d8f,Wok Chi - Stir Fry Kitchen,"Wok Chi - Stir Fry Kitchen, 89 E 42nd St, New York, NY 10017",PA,Morrisville,40.7525703,-73.9776273,2.8
0x89c259018f126451:0xde913fbcb5394d8f,Wok Chi - Stir Fry Kitchen,"Wok Chi - Stir Fry Kitchen, 89 E 42nd St, New York, NY 10017",PA,Morrisville,40.7525703,-73.9776273,2.8,0x89c25987e19a7315:0x733f0d879c36b132,Savory Kitchen,"Savory Kitchen, 237 Grand St, New York, NY 10002",PA,Morrisville,40.7181918,-73.9946168,2.8
0x89c25987e19a7315:0x733f0d879c36b132,Savory Kitchen,"Savory Kitchen, 237 Grand St, New York, NY 10002",PA,Morrisville,40.7181918,-73.9946168,2.8,0x89c25987e19a7315:0x733f0d879c36b132,Savory Kitchen,"Savory Kitchen, 237 Grand St, New York, NY 10002",PA,Morrisville,40.7181918,-73.9946168,2.8
0x89c25860d9fd0615:0xfa336ed898df67b6,Hiro Sushi,"Hiro Sushi, 160 Freedom Pl, New York, NY 10069",PA,Morrisville,40.7777831,-73.98813609999999,2.7,0x89c25860d9fd0615:0xfa336ed898df67b6,Hiro Sushi,"Hiro Sushi, 160 Freedom Pl, New York, NY 10069",PA,Morrisville,40.7777831,-73.98813609999999,2.7
0x89c258af603a7417:0x93443c3e077e9b40,Five Luck,"Five Luck, 1834 2nd Ave, New York, NY 10128",PA,Morrisville,40.7832739,-73.9475777,2.7,0x89c25980d88c0c77:0x7c9ddebdb1fb8921,New Roma Pizza,"New Roma Pizza, 116 Delancey St, New York, NY 10002",PA,Morrisville,40.7187482,-73.9879048,2.6
0x89c25980d88c0c77:0x7c9ddebdb1fb8921,New Roma Pizza,"New Roma Pizza, 116 Delancey St, New York, NY 10002",PA,Morrisville,40.7187482,-73.9879048,2.6,0x89c258e4e37fed23:0x3593cd09e39d6741,TGI Fridays,"TGI Fridays, 677 Lexington Ave, New York, NY 10022",PA,Morrisville,40.7603,-73.9694,2.5
0x89c258e4e37fed23:0x3593cd09e39d6741,TGI Fridays,"TGI Fridays, 677 Lexington Ave, New York, NY 10022",PA,Morrisville,40.7603,-73.9694,2.5,0x89c25901bce1f3c5:0xb277de17a8f67b79,TGI Fridays,"TGI Fridays, 47 E 42nd St, New York, NY 10017",PA,Morrisville,40.7527136,-73.9786446,2.5
0x89c25901bce1f3c5:0xb277de17a8f67b79,TGI Fridays,"TGI Fridays, 47 E 42nd St, New York, NY 10017",PA,Morrisville,40.7527136,-73.9786446,2.5,0x89c258b8c9edf427:0x288c6931b057fe09,Subway,"Subway, 1427 York Ave, New York, NY 10021",PA,Morrisville,40.7692948,-73.9522301,2.3
0x89c258b8c9edf427:0x288c6931b057fe09,Subway,"Subway, 1427 York Ave, New York, NY 10021",PA,Morrisville,40.7692948,-73.9522301,2.3,0x89c259d251903aa5:0x21db198a6ee1d98b,Popeyes Louisiana Kitchen,"Popeyes Louisiana Kitchen, 39 1st Avenue, New York, NY 10003",PA,Morrisville,40.724305,-73.98810499999999,2.3
0x89c259d251903aa5:0x21db198a6ee1d98b,Popeyes Louisiana Kitchen,"Popeyes Louisiana Kitchen, 39 1st Avenue, New York, NY 10003",PA,Morrisville,40.724305,-73.98810499999999,2.3,0x89c25999016084b9:0xb97a3be618066709,Starbucks,"Starbucks, 151 W 34th St, New York, NY 10001",PA,Morrisville,40.750843,-73.98943,2.3
0x89c25999016084b9:0xb97a3be618066709,Starbucks,"Starbucks, 151 W 34th St, New York, NY 10001",PA,Morrisville,40.750843,-73.98943,2.3,0x89c258f1c2d1775d:0xa6c30695e21b6e18,Dancing Crane Cafe,"Dancing Crane Cafe, 64th Street and, 5th Ave, New York, NY 10019",PA,Morrisville,40.7671347,-73.9720404,2.1
0x89c258f1c2d1775d:0xa6c30695e21b6e18,Dancing Crane Cafe,"Dancing Crane Cafe, 64th Street and, 5th Ave, New York, NY 10019",PA,Morrisville,40.7671347,-73.9720404,2.1,0x89c25bafb403f027:0x3dd3ca723d0fc8d6,Dunkin',"Dunkin', Terminal, 4 Whitehall St, Staten Island Ferry, New York, NY 10004",PA,Morrisville,40.70112,-74.0130355,2.0
0x89c25bafb403f027:0x3dd3ca723d0fc8d6,Dunkin',"Dunkin', Terminal, 4 Whitehall St, Staten Island Ferry, New York, NY 10004",PA,Morrisville,40.70112,-74.0130355,2.0,0x89c25bafb403f027:0x3dd3ca723d0fc8d6,Dunkin',"Dunkin', Terminal, 4 Whitehall St, Staten Island Ferry, New York, NY 10004",PA,Morrisville,40.70112,-74.0130355,2.0
0x89c2585368733ff9:0x398c8875129981ad,Villa Fresh Italian Kitchen,"Villa Fresh Italian Kitchen, 625 8th Ave, New York, NY 10018",PA,Morrisville,40.7567565,-73.9904366,1.9,0x89c2585368733ff9:0x398c8875129981ad,Villa Fresh Italian Kitchen,"Villa Fresh Italian Kitchen, 625 8th Ave, New York, NY 10018",PA,Morrisville,40.7567565,-73.9904366,1.9
0x89daee57f33925ef:0xc0ae5e75030cc629,Tony's Texas Hots,"Tony's Texas Hots, 300 Main St, Johnson City, NY 13790",PA,Pennsburg,42.1156544,-75.957529,4.6,0x89c51af0227f67eb:0x64ff412703900cb,Texas Roadhouse,"Texas Roadhouse, 465 Wilkes Barre Township Blvd, Wilkes-Barre Township, PA 18702, United States",PA,Pennsburg,41.23327,-75.86589,4.4
0x89c51af0227f67eb:0x64ff412703900cb,Texas Roadhouse,"Texas Roadhouse, 465 Wilkes Barre Township Blvd, Wilkes-Barre Township, PA 18702, United States",PA,Pennsburg,41.23327,-75.86589,4.4,0x89c51af0227f67eb:0x64ff412703900cb,Texas Roadhouse,"Texas Roadhouse, 465 Wilkes Barre Township Blvd, Wilkes-Barre Township, PA 18702, United States",PA,Pennsburg,41.23327,-75.86589,4.4
0x89c6c89feca407f1:0x900fdfd50f9dcbc1,La Bamba,"La Bamba, 600 Catharine St, Philadelphia, PA 19147",PA,Philadelphia,39.9386973,-75.15314699999999,5.0,0x89c6c7b067da119d:0x4a6e1bd8370537e3,Izzy's 33,"Izzy's 33, 1703 S 9th St, Philadelphia, PA 19148",PA,Philadelphia,39.928003,-75.1601058,5.0
0x89c6c7b067da119d:0x4a6e1bd8370537e3,Izzy's 33,"Izzy's 33, 1703 S 9th St, Philadelphia, PA 19148",PA,Philadelphia,39.928003,-75.1601058,5.0,0x89c6b939988c3bed:0x5e6dd5ce551d4b0a,DOHO Taqueria,"DOHO Taqueria, 18 W Hortter St, Philadelphia, PA 19119",PA,Philadelphia,40.0497663,-75.1848614,5.0
0x89c6b939988c3bed:0x5e6dd5ce551d4b0a,DOHO Taqueria,"DOHO Taqueria, 18 W Hortter St, Philadelphia, PA 19119",PA,Philadelphia,40.0497663,-75.1848614,5.0,0x89c6b2feeb3a5f87:0xe518e31ad9e2440d,Watami Sushi & Hibachi Japanese Restaurant,"Watami Sushi & Hibachi Japanese Restaurant, 11000 Roosevelt Blvd #154, Philadelphia, PA 19116",PA,Philadelphia,40.103145,-75.010241,5.0
0x89c6b2feeb3a5f87:0xe518e31ad9e2440d,Watami Sushi & Hibachi Japanese Restaurant,"Watami Sushi & Hibachi Japanese Restaurant, 11000 Roosevelt Blvd #154, Philadelphia, PA 19116",PA,Philadelphia,40.103145,-75.010241,5.0,0x89c6b4411b1f390b:0x4455101144810bc7,FRANKFORD CORNER STORE & DELI,"FRANKFORD CORNER STORE & DELI, 7544 Frankford Ave, Philadelphia, PA 19136",PA,Philadelphia,40.0394461,-75.0342361,4.9
0x89c6b4411b1f390b:0x4455101144810bc7,FRANKFORD CORNER STORE & DELI,"FRANKFORD CORNER STORE & DELI, 7544 Frankford Ave, Philadelphia, PA 19136",PA,Philadelphia,40.0394461,-75.0342361,4.9,0x89c6b4411b1f390b:0x4455101144810bc7,FRANKFORD CORNER STORE & DELI,"FRANKFORD CORNER STORE & DELI, 7544 Frankford Ave, Philadelphia, PA 19136",PA,Philadelphia,40.0394461,-75.0342361,4.9
0x89c6b5debf362389:0x39c6559b1688eae3,District Gyro,"District Gyro, 2327 Cottman Ave, Philadelphia, PA 19149",PA,Philadelphia,40.0481848,-75.0562778,4.9,0x89c6c651ae3bc285:0x14d67e738b58d6fc,Nafi Food Express,"Nafi Food Express, 3440 PA-3, Philadelphia, PA 19104",PA,Philadelphia,39.9557395,-75.19209699999999,4.9
0x89c6c651ae3bc285:0x14d67e738b58d6fc,Nafi Food Express,"Nafi Food Express, 3440 PA-3, Philadelphia, PA 19104",PA,Philadelphia,39.9557395,-75.19209699999999,4.9,0x89c6c651ae3bc285:0x14d67e738b58d6fc,Nafi Food Express,"Nafi Food Express, 3440 PA-3, Philadelphia, PA 19104",PA,Philadelphia,39.9557395,-75.19209699999999,4.9
0x89c6c62958fb0109:0x66a780c59da398aa,Miller's Twist,"Miller's Twist, 51 N 12th St, Philadelphia, PA 19107",PA,Philadelphia,39.9534385,-75.15897609999999,4.9,0x89c6c7ea4afabd55:0x24b5d8a794046f7e,Taqueria Morales,"Taqueria Morales, 1429 Jackson St, Philadelphia, PA 19145",PA,Philadelphia,39.923465,-75.171171,4.9
